"Token", "ShortName", "Series", "CompanyName", "ticksize", "Lotsize", "DateOfListing", "DateOfDeListing", "IssuePrice", "FaceValue", "ISINCode", "52WeeksHigh", "52WeeksLow", "LifeTimeHigh", "LifeTimeLow", "HighDate", "LowDate", "Symbol", "InstrumentType", "PermittedToTrade", "IssueCapital", "WarningPercent", "FreezePercent", "CreditRating", "IssueRate", "IssueStartDate", "InterestPaymentDate", "IssueMaturityDate", "BoardLotQty", "Name", "ListingDate", "ExpulsionDate", "ReAdmissionDate", "RecordDate", "ExpiryDate", "NoDeliveryStartDate", "NoDeliveryEndDate", "MFill", "AON", "ParticipantInMarketIndex", "BookClsStartDate", "BookClsEndDate", "EGM", "AGM", "Interest", "Bonus", "Rights", "Dividends", "LocalUpdateDateTime", "DeleteFlag", "Remarks", "NormalMarketStatus", "OddLotMarketStatus", "SpotMarketStatus", "AuctionMarketStatus", "NormalMarketEligibility", "OddLotlMarketEligibility", "SpotMarketEligibility", "AuctionlMarketEligibility", "MarginPercentage", "ExchangeCode"
"10650","PRADAI","EQ","PRABHAT DAIRY LTD",0.01,1,"","",0,10,"INE302M01033",99.85,46,257.9,45.1,"","","",0,0,0,119.5,79.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PRABHAT"
"10661","PONERO","EQ","PONNI SUGARS (ERODE) LIMITED",0.01,1,"","",0,10,"INE838E01017",581,328.2,581,3.05,"","","",0,0,0,483.6,322.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PONNIERODE"
"10666","PUNBAN","EQ","PUNJAB NATIONAL BANK",0.01,1,"","",0,2,"INE160A01022",87.2,44.4,279.98,7,"","","",0,0,0,95.45,78.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PNB"
"10673","ARVREM","BE","ARVIND REMEDIES LIMITED",0.01,1,"","",0,10,"INE211C01037",56.15,9.9,66.2,1,"","","",0,0,0,4.85,4.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ARVINDREM"
"10675","CMAHEX","BE","C. MAHENDRA EXPORTS LIMITED",0.01,1,"","",0,10,"INE378J01013",13.85,2.4,171,2.4,"","","",0,0,0,1.7,1.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CMAHENDRA"
"10676","KOTMNC","EQ","KOTAK NIFTY MNC ETF",0.01,1,"","",0,10,"INF174KA1JF2",23.58,18.72,24.51,18.62,"","","",0,0,0,28.18,18.79,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KOTAKMNC"
"10677","HELMAT","BE","HELIOS & MATHESON INFORMATION",0.01,1,"","",0,10,"INE674B01012",147.35,21,267,17.5,"","","",0,0,0,10.55,9.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HELIOSMATH"
"10678","INNIND","BE","INNOVENTIVE INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE549I01011",21,6.85,148.9,6.85,"","","",0,0,0,5.85,5.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INNOIND"
"10680","PLEPHA","BE","PLETHICO PHARMACEUTICALS LTD",0.01,1,"","",0,10,"INE491H01018",52.55,21,525,21,"","","",0,0,0,9.5,8.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PLETHICO"
"10681","TIMHOM","BE","TIMBOR HOME LIMITED",0.01,1,"","",0,10,"INE346L01016",7.85,2.6,108.7,2.5,"","","",0,0,0,2.85,2.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TIMBOR"
"10690","ADIQUA","EQ","ADITYA BIRLA NIF 200 QLT ETF",0.01,1,"","",0,1,"INF209KB15K4",18.3,13.41,21.16,13.41,"","","",0,0,0,21.2,14.13,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NIFTYQLITY"
"10693","ADIMOM","EQ","ADITYA BIRLA NIF 200 MOM ETF",0.01,1,"","",0,1,"INF209KB14K7",26.9,17.33,26.9,17.33,"","","",0,0,0,31.81,21.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MOMENTUM"
"1070","FORCOM","EQ","FORBES & COMPANY LIMITED",0.01,1,"","",0,10,"INE518A01013",0,0,430,37,"","","",0,0,0,78.1,52.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FORBESGOK"
"10700","SURTEL","EQ","SURANA TELECOM AND POWER LIMIT",0.01,1,"","",0,1,"INE130B01031",13.5,7.6,17.95,1.04,"","","",0,0,0,13.5,9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SURANAT&P"
"10710","VEEFAS","SM","VEEKAYEM FASHION N APPAREL LTD",0.01,1,"","",0,10,"INE0KTW01013",0,0,104.85,30.25,"","","",0,0,0,105.6,70.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VEEKAYEM"
"10717","TIMGUA","EQ","TIMES GUARANTY LTD",0.01,1,"","",0,10,"INE289C01025",82.35,41.15,186.75,2.6,"","","",0,0,0,87.8,58.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TIMESGTY"
"10722","726H32","GS","7.26% G-Sec. 22 Aug 32",0.01,1,"","",0,100,"IN0020220060",0,0,0,0,"","","",0,0,0,107.1,96.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","726GS2032"
"10723","ICIINF","EQ","ICICI Prudent Nifty Infra ETF",0.01,1,"","",0,10,"INF109KC16E5",81,50.4,81,49.01,"","","",0,0,0,85.14,56.76,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ICICIINFRA"
"10726","INDMAR","EQ","INDIAMART INTERMESH LIMITED",0.01,1,"","",0,10,"INE933S01016",3335.55,2043.5,4975,551.48,"","","",0,0,0,2990.65,2446.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INDIAMART"
"1073","FOSIND","EQ","FOSECO INDIA LTD",0.01,1,"","",0,10,"INE519A01011",3930.55,1812.1,3930.55,45.9,"","","",0,0,0,4297.1,2864.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FOSECOIND"
"10733","SPOIND","EQ","SPORTKING INDIA LIMITED",0.01,1,"","",0,10,"INE885H01011",948.15,638,1123.05,638,"","","",0,0,0,964.9,643.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SPORTKING"
"10734","HEXTEC","EQ","HEXAWARE TECHNOLOGIES LTD",0.01,1,"","",0,2,"INE093A01033",471.75,202.25,557.7,2.92,"","","",0,0,0,564.95,376.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HEXAWARE"
"10738","ORAFIN","EQ","ORACLE FINANCIAL SERVICES SOFT",0.01,1,"","",0,5,"INE881D01027",4528.45,2977.25,5145,200.5,"","","",0,0,0,4547.55,3720.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","OFSS"
"10753","UNIBAN","EQ","UNION BANK OF INDIA",0.01,1,"","",0,10,"INE692A01016",118.5,60.35,426.95,14.6,"","","",0,0,0,139.9,93.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UNIONBANK"
"10755","APTLIM","EQ","APTECH LIMITED",0.01,1,"","",0,10,"INE266F01018",422.65,210.2,422.82,16.43,"","","",0,0,0,336.7,224.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","APTECHT"
"10757","HIGINV","IV","HIGHWAYS INFRASTRUCTURE TRUST",0.01,1,"","",0,102,"INE0KXY23015",0,0,0,0,"","","",0,0,0,113.68,75.79,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HIGHWAYS"
"1076","ZENTE","EQ","ZENSAR TECHNOLOGIES LIMITED",0.01,1,"","",0,2,"INE520A01027",577.7,201.5,587,1,"","","",0,0,0,631.95,421.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ZENSARTECH"
"10761","DSPSIL","EQ","DSP SILVER ETF",0.01,1,"","",0,10,"INF740KA1RE3",78.8,60.52,78.8,51.54,"","","",0,0,0,87.99,58.66,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DSPSILVETF"
"10768","CAMALL","EQ","ORIENTAL AROMATICS LIMITED",0.01,1,"","",0,5,"INE959C01023",503.2,295.55,55,14.05,"","","",0,0,0,418.55,279.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","OAL"
"10782","ALLBAN","EQ","ALLAHABAD BANK",0.01,1,"","",0,10,"INE428A01015",56.45,7.3,271.95,7.3,"","","",0,0,0,8.35,6.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ALBK"
"1079","FULIND","EQ","FULFORD (INDIA) LTD",0.01,1,"","",0,10,"INE521A01017",0,0,830,103,"","","",0,0,0,126,84,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FULFORD"
"10793","SYRTEC","EQ","SYRMA SGS TECHNOLOGY LIMITE",0.01,1,"","",0,10,"INE0DYJ01015",664.8,248.1,664.8,248.1,"","","",0,0,0,729.5,486.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SYRMA"
"10794","CANBAN","EQ","CANARA BANK",0.01,1,"","",0,10,"INE476A01014",441.3,268.8,821.12,40.71,"","","",0,0,0,479.15,392.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CANBK"
"10822","MOTQUA","EQ","Motilal Os S&P BSE Quality ETF",0.01,1,"","",0,10,"INF247L01BH8",160,101.02,162.98,101.02,"","","",0,0,0,181.52,121.01,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MOQUALITY"
"10825","MOTENH","EQ","Motilal Os SP BSE ENHNCD  ETF",0.01,1,"","",0,10,"INF247L01BE5",77.99,45.5,77.99,38.7,"","","",0,0,0,89.19,59.46,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MOVALUE"
"1085","GABIND","EQ","GABRIEL INDIA LTD",0.01,1,"","",0,1,"INE524A01029",443.95,129.45,443.95,1.12,"","","",0,0,0,511.1,340.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GABRIEL"
"10859","DRESER","EQ","DREAMFOLKS SERVICES LIMITED",0.01,1,"","",0,2,"INE0JS101016",847,348,847,348,"","","",0,0,0,643.9,429.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DREAMFOLKS"
"10861","INDLIM","BE","INDOSOLAR LIMITED",0.01,1,"","",0,10,"INE866K01015",7.05,1,30.95,0.25,"","","",0,0,0,3.45,3.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INDOSOLAR"
"10871","GRMOVE","EQ","GRM OVERSEAS LTD",0.01,1,"","",0,2,"INE192H01020",436.6,159,498,159,"","","",0,0,0,226.8,151.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GRMOVER"
"10876","HDFSIL","EQ","HDFC SILVER ETF",0.01,1,"","",0,52.52,"INF179KC1DI2",77.15,60.89,77.15,51.6,"","","",0,0,0,86.95,57.96,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HDFCSILVER"
"10885","JFLLIF","SM","JFL LIFE SCIENCES LIMITED",0.01,1,"","",0,10,"INE0LA901015",0,0,70,30.1,"","","",0,0,0,53.4,35.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JFLLIFE"
"10889","JAYJAL","SM","JAY JALARAM TECHNOLOGIES LTD",0.01,1,"","",0,10,"INE0J6801010",0,0,430,50,"","","",0,0,0,450.6,368.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KORE"
"10893","DHABIO","EQ","DHAMPUR BIO ORGANICS LIMITED",0.01,1,"","",0,10,"INE0I3401014",229,116.1,229,116.1,"","","",0,0,0,181.25,120.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DBOL"
"10898","AMEPRE","SM","AMEYA PRECISION ENGINEERS LTD",0.01,1,"","",0,10,"INE0KT901015",0,0,71.8,33,"","","",0,0,0,70.1,46.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AMEYA"
"10903","LLOELE","BE","LEEL ELECTRICALS LIMITED",0.01,1,"","",0,10,"INE245C01019",114.7,6.95,340.35,1.75,"","","",0,0,0,2.6,2.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LEEL"
"10905","GENINT","EQ","GENESYS INTERNATIONAL CORPORAT",0.01,1,"","",0,5,"INE727B01026",505,266,664.7,6.13,"","","",0,0,0,502.5,335,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GENESYS"
"1091","GANANH","EQ","FUTURISTIC OFFSHORE SERVICES A",0.01,1,"","",0,10,"INE418A01016",0,0,41.5,1.75,"","","",0,0,0,3.8,2.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GANESHANHY"
"10922","OMAAUT","EQ","OMAX AUTOS LIMITED",0.01,1,"","",0,10,"INE090B01011",71.5,38.4,215.9,15,"","","",0,0,0,70.45,63.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","OMAXAUTO"
"10925","GODIND","EQ","GODREJ INDUSTRIES LIMITED",0.01,1,"","",0,1,"INE233A01035",733.7,395,733.7,1.77,"","","",0,0,0,801.5,534.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GODREJIND"
"10933","COARE1","BE","COASTAL CORPORATION LIMITED RE",0.01,1,"","",0,10,"INE377E20016",150,95,150,95,"","","",0,0,0,138.85,59.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","COAST-RE"
"10939","NIFJUN","EQ","NIPPON IND ETF NIFNXT50 JR BEE",0.01,1,"","",0,1,"INF732E01045",553.5,384.6,553.5,10.5,"","","",0,0,0,643.7,429.13,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","JUNIORBEES"
"10940","DIVLAB","EQ","DIVIS LABORATORIES LIMITED",0.01,1,"","",0,2,"INE361B01024",3934.7,2730,5425.1,7.75,"","","",0,0,0,4107.75,3360.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DIVISLAB"
"10943","INDFER","EQ","INDOGULF FERTILIZERS",0.01,1,"","",0,10,"INE911F01019",273.8,105,273.8,29.05,"","","",0,0,0,312,208,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IGFLFERT"
"10945","TAMMER","EQ","TAMILNAD MERCANTILE BANK LTD",0.01,1,"","",0,10,"INE668A01016",611.35,399,611.35,399,"","","",0,0,0,617.6,411.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TMB"
"10948","STC","EQ","STATE TRADING CORPORATION OF I",0.01,1,"","",0,10,"INE655A01013",177.8,65.45,872.28,28,"","","",0,0,0,159.35,106.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","STCINDIA"
"10967","VIVPOW","SM","VIVIANA POWER TECH LIMITED",0.01,1,"","",0,10,"INE0MEG01014",0,0,204.6,67,"","","",0,0,0,223.45,182.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VIVIANA"
"1097","GARSIL","EQ","GARDEN SILK MILLS LTD",0.01,1,"","",0,10,"INE526A01016",17,4.9,151,4.9,"","","",0,0,0,7.95,7.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GARDENSILK"
"10971","MEGFLE","SM","MEGA FLEX PLASTICS LIMITED",0.01,1,"","",0,10,"INE0G1D01014",0,0,62.45,27,"","","",0,0,0,36.5,33.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MEGAFLEX"
"10982","SABFLE","SM","SABAR FLEX INDIA LTD",0.01,1,"","",0,10,"INE0DZ101013",0,0,30.6,12,"","","",0,0,0,27.8,18.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SABAR"
"10986","TAPFRU","SM","TAPI FRUIT PROCESSING LIMITED",0.01,1,"","",0,10,"INE0M7001010",0,0,248.85,44,"","","",0,0,0,162.6,147.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TAPIFRUIT"
"10990","RADKHA","EQ","RADICO KHAITAN LTD",0.01,1,"","",0,2,"INE944F01028",1885.1,965,1885.1,5.67,"","","",0,0,0,1929.15,1286.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","RADICO"
"10993","INDRA","EQ","INDO RAMA SYNTHETICS (INDIA) L",0.01,1,"","",0,10,"INE156A01020",68.9,36.3,109.7,3.6,"","","",0,0,0,59.85,39.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INDORAMA"
"10996","PEAENG","EQ","PEARL ENGINEERING POLYMERS LTD",0.01,1,"","",0,10,"INE843A01023",3.65,1.5,45,0.35,"","","",0,0,0,1.8,1.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PEPL"
"10999","MARUTI","EQ","MARUTI SUZUKI INDIA LTD",0.01,1,"","",0,5,"INE585B01010",10932.85,8076.05,10932.85,155,"","","",0,0,0,11766.3,9627,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MARUTI"
"1100","GARWAL","EQ","GARWARE TECHNICAL FIBRES LTD",0.01,1,"","",0,10,"INE276A01018",3463.85,2650,4030,10.1,"","","",0,0,0,4066.85,2711.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GARFIBRES"
"11005","NIFUTI","EQ","UTI MUTUAL ETF",0.01,1,"","",0,100,"INF789F01042",3019.6,612.1,3019.6,109.8,"","","",0,0,0,702.8,468.54,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","UTISUNDER"
"11006","LIBEES","EQ","NIPPON INDIA ETF NIF1D LQD BEE",0.01,1,"","",0,1000,"INF732E01037",1030,970,1189.9,802.4,"","","",0,0,0,1050,950,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LIQUIDBEES"
"11007","INDRT","EQ","INDO RAMA TEXTILES",0.01,1,"","",0,10,"INE059G01015",88.9,37.85,88.9,12.5,"","","",0,0,0,77.1,51.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INDORAMTEX"
"11013","ISHINT","ST","ISHAN INTERNATIONAL LTD",0.01,1,"","",0,10,"INE0LCW01017",0,0,87,17.2,"","","",0,0,0,79.35,71.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ISHAN"
"11014","TQL22D","GS","91 DAY T-BILL 22 DEC 22",0.01,1,"","",0,100,"IN002022X254",0,0,0,0,"","","",0,0,0,0,0,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D221222"
"11022","ABINF","SM","A B INFRABUILD LIMITED",0.01,1,"","",0,10,"INE00YB01017",0,0,0,0,"","","",0,0,0,49.2,44.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ABINFRA"
"11027","INFOTE","EQ","INFOBEANS TECHNOLOGIES LIMITED",0.01,1,"","",0,10,"INE344S01016",577,399.8,875,50.25,"","","",0,0,0,503.25,335.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INFOBEAN"
"11032","SANCHE","EQ","SANGINITA CHEMICALS LIMITED",0.01,1,"","",0,10,"INE753W01010",0,0,196,16.5,"","","",0,0,0,29.6,19.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SANGINITA"
"11037","ICIPBE","EQ","ICICI PRU NIFTY BANK ETF",0.01,1,"","",0,10,"INF109KC15I8",47.9,38,47.9,16.43,"","","",0,0,0,56.73,37.82,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ICICIBANKN"
"11039","DCMNOU","EQ","DCM NOUVELLE LIMITED",0.01,1,"","",0,10,"INE08KP01019",214.85,129,386.1,19.25,"","","",0,0,0,231.9,154.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DCMNVL"
"11045","SATIND","EQ","SATIA INDUSTRIES LIMITED",0.01,1,"","",0,1,"INE170E01023",144.4,101,164.3,50.1,"","","",0,0,0,155.9,104,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SATIA"
"11050","SIRPAI","EQ","SIRCA PAINTS INDIA LIMITED",0.01,1,"","",0,10,"INE792Z01011",433.65,287.63,433.65,46.03,"","","",0,0,0,469.05,312.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SIRCA"
"11058","8KMILE","EQ","SECUREKLOUD TECHNOLOGIES LTD",0.01,1,"","",0,5,"INE650K01021",73.6,30.15,1029.95,20.6,"","","",0,0,0,46.8,38.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SECURKLOUD"
"11065","NATHBI","EQ","NATH BIO GENES INDIA LIMITED",0.01,1,"","",0,10,"INE448G01010",244.6,128.85,585,20,"","","",0,0,0,234.15,156.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NATHBIOGEN"
"11067","KSOIND","EQ","KSOLVES INDIA LIMITED",0.01,1,"","",0,10,"INE0D6I01015",1447,381,1447,12.63,"","","",0,0,0,1147.35,1038.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KSOLVES"
"11072","AGRITE","EQ","AGRI-TECH (INDIA) LIMITED",0.01,1,"","",0,10,"INE449G01018",261.5,86,261.5,4.05,"","","",0,0,0,245.85,163.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AGRITECH"
"11079","GRAFOU","BE","GRAND FOUNDRY LTD",0.01,1,"","",0,4,"INE534A01028",7.55,5,63,0.65,"","","",0,0,0,7.55,7.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GFSTEELS"
"11082","LIBDES","EQ","LIBAS CONSUMER PRODUCTS LTD",0.01,1,"","",0,10,"INE908V01012",21.15,9.85,70.67,9.85,"","","",0,0,0,18.45,12.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LIBAS"
"11111","BAJPLA","EQ","WOPOLIN PLASTICS LIMITED",0.01,1,"","",0,10,"INE986C01018",15.5,2.75,45.75,0.7,"","","",0,0,0,3.45,2.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WOPOLIN"
"11141","SUMWOO","BE","SUMIT WOODS LIMITED",0.01,1,"","",0,10,"INE748Z01013",57.4,26.8,57.4,7.45,"","","",0,0,0,59.95,54.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SUMIT"
"11149","SHRLIM","EQ","SHRENIK LIMITED",0.01,1,"","",0,1,"INE632X01030",1.9,0.85,37.67,0.85,"","","",0,0,0,1.3,0.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SHRENIK"
"11154","SGBT29","GB","2.50% SOV. GOLD BOND 16 JUL 27",0.01,1,"","",0,1000,"IN0020190081",0,0,6249,3100,"","","",0,0,0,6819.26,5579.39,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGBJUL27"
"11155","CREPER","EQ","CREATIVE NEWTECH LIMITED",0.01,1,"","",0,10,"INE985W01018",848,358.3,848,37.88,"","","",0,0,0,848.45,565.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CREATIVE"
"11162","HARENG","EQ","HARSHA ENGINEERS INT LTD",0.01,1,"","",0,10,"INE0JUS01029",494,309,527.65,309,"","","",0,0,0,486.8,324.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HARSHA"
"11165","COFDAY","EQ","COFFEE DAY ENTERPRISES LTD",0.01,1,"","",0,10,"INE335K01011",57,26.35,374.9,14.25,"","","",0,0,0,54.15,36.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","COFFEEDAY"
"11174","LIBRE1","BE","LIBAS CON PRODUCT LTD-RE",0.01,1,"","",0,10,"INE908V20012",2.7,1.2,2.7,1.2,"","","",0,0,0,2.1,0.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","LIBAS-RE"
"11179","VARCLO","SM","VARANIUM CLOUD LIMITED",0.01,1,"","",0,5,"INE0JOO01021",0,0,392.32,29.91,"","","",0,0,0,124.4,101.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CLOUD"
"11184","IDFBAN","EQ","IDFC FIRST BANK LIMITED",0.01,1,"","",0,10,"INE092T01019",100.7,52.1,100.7,17.65,"","","",0,0,0,96.45,78.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IDFCFIRSTB"
"11192","SGBT61","GB","2.50% SOV. GOLD BOND 30 AUG 30",0.01,1,"","",0,5197,"IN0020220078",0,0,6300,4801,"","","",0,0,0,6841.13,5597.28,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGBAUG30"
"11193","AXISIL","EQ","AXIS SILVER ETF",0.01,1,"","",0,10,"INF846K011K1",79.48,62.81,79.48,54.03,"","","",0,0,0,89.49,59.66,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AXISILVER"
